Auto Gain Control OFF,IR PA (mA)=10,Red PA (mA)=10,Sample Rate (Hz)=100,Pulse Width (usec)=400,FIFO Almost Full=17,FIFO Rolls on Full=Checked,Sample Averaging=2
IR Count, Red Count, Green Count, X Axis Acceleration, Y Axis Acceleration, Z Axis Acceleration, Heart Rate, HR Confidence, SPO2, Algorithm Status
235234,232490,--,0.000,0.000,0.000,0.0,0,0.0,1
235223,232483,--,0.000,0.000,0.000,0.0,0,0.0,1
235217,232457,--,0.000,0.000,0.000,0.0,0,0.0,1
235215,232439,--,0.000,0.000,0.000,0.0,0,0.0,1
235217,232425,--,0.000,0.000,0.000,0.0,0,0.0,1
235224,232418,--,0.000,0.000,0.000,0.0,0,0.0,1
235228,232410,--,0.000,0.000,0.000,0.0,0,0.0,1
235201,232394,--,0.000,0.000,0.000,0.0,0,0.0,1
235134,232349,--,0.000,0.000,0.000,0.0,0,0.0,1
235012,232300,--,0.000,0.000,0.000,0.0,0,0.0,1
234891,232245,--,0.000,0.000,0.000,0.0,0,0.0,1
234811,232206,--,0.000,0.000,0.000,0.0,0,0.0,1
234774,232184,--,0.000,0.000,0.000,0.0,0,0.0,1
234790,232196,--,0.000,0.000,0.000,0.0,0,0.0,1
234838,232208,--,0.000,0.000,0.000,0.0,0,0.0,1
234871,232217,--,0.000,0.000,0.000,0.0,0,0.0,1
234906,232224,--,0.000,0.000,0.000,0.0,0,0.0,1
234930,232230,--,0.000,0.000,0.000,0.0,0,0.0,1
234953,232233,--,0.000,0.000,0.000,0.0,0,0.0,1
235000,232243,--,0.000,0.000,0.000,0.0,0,0.0,1
235020,232255,--,0.000,0.000,0.000,0.0,0,0.0,1
235058,232260,--,0.000,0.000,0.000,0.0,0,0.0,1
235080,232278,--,0.000,0.000,0.000,0.0,0,0.0,1
235086,232282,--,0.000,0.000,0.000,0.0,0,0.0,1
235090,232287,--,0.000,0.000,0.000,0.0,0,0.0,1
235098,232284,--,0.000,0.000,0.000,0.0,0,0.0,1
235106,232282,--,0.000,0.000,0.000,0.0,0,0.0,1
235112,232287,--,0.000,0.000,0.000,0.0,0,0.0,1
235155,232311,--,0.000,0.000,0.000,0.0,0,0.0,1
235174,232321,--,0.000,0.000,0.000,0.0,0,0.0,1
235196,232323,--,0.000,0.000,0.000,0.0,0,0.0,1
235227,232322,--,0.000,0.000,0.000,0.0,0,0.0,1
235246,232329,--,0.000,0.000,0.000,0.0,0,0.0,1
235264,232326,--,0.000,0.000,0.000,0.0,0,0.0,1
235275,232325,--,0.000,0.000,0.000,0.0,0,0.0,1
235292,232336,--,0.000,0.000,0.000,0.0,0,0.0,1
235303,232333,--,0.000,0.000,0.000,0.0,0,0.0,1
235322,232335,--,0.000,0.000,0.000,0.0,0,0.0,1
235323,232326,--,0.000,0.000,0.000,0.0,0,0.0,1
