Auto Gain Control OFF,IR PA (mA)=10,Red PA (mA)=10,Sample Rate (Hz)=100,Pulse Width (usec)=400,FIFO Almost Full=17,FIFO Rolls on Full=Not Checked,Sample Averaging=1
IR Count, Red Count, Green Count, X Axis Acceleration, Y Axis Acceleration, Z Axis Acceleration, Heart Rate, HR Confidence, SPO2, Algorithm Status
166815,225436,--,0.927,0.304,-0.208,0.0,0,0.0,3
166816,225433,--,0.927,0.304,-0.208,0.0,0,0.0,3
166796,225421,--,0.927,0.304,-0.208,0.0,0,0.0,3
166796,225415,--,0.926,0.304,-0.209,0.0,0,0.0,3
166791,225399,--,0.926,0.304,-0.209,0.0,0,0.0,3
166802,225405,--,0.926,0.304,-0.209,0.0,0,0.0,3
166819,225427,--,0.926,0.304,-0.209,0.0,0,0.0,3
166840,225434,--,0.927,0.304,-0.207,0.0,0,0.0,3
166850,225429,--,0.928,0.304,-0.207,0.0,0,0.0,3
166854,225438,--,0.929,0.304,-0.208,0.0,0,0.0,3
166862,225433,--,0.928,0.304,-0.208,0.0,0,0.0,3
166867,225443,--,0.928,0.305,-0.208,0.0,0,0.0,3
166873,225429,--,0.929,0.305,-0.207,0.0,0,0.0,3
166879,225431,--,0.929,0.305,-0.207,0.0,0,0.0,3
166886,225444,--,0.929,0.305,-0.207,0.0,0,0.0,3
166896,225436,--,0.927,0.305,-0.207,0.0,0,0.0,3
166914,225444,--,0.927,0.305,-0.207,0.0,0,0.0,3
166922,225450,--,0.927,0.305,-0.207,0.0,0,0.0,3
166935,225443,--,0.927,0.305,-0.207,0.0,0,0.0,3
166942,225455,--,0.927,0.305,-0.205,0.0,0,0.0,3
166948,225458,--,0.927,0.305,-0.205,0.0,0,0.0,3
166963,225456,--,0.927,0.305,-0.205,0.0,0,0.0,3
166982,225464,--,0.927,0.305,-0.203,0.0,0,0.0,3
166987,225454,--,0.927,0.305,-0.203,0.0,0,0.0,3
166983,225463,--,0.927,0.304,-0.204,0.0,0,0.0,3
166983,225462,--,0.928,0.304,-0.206,0.0,0,0.0,3
166986,225451,--,0.929,0.304,-0.206,0.0,0,0.0,3
166993,225452,--,0.930,0.304,-0.204,0.0,0,0.0,3
166997,225446,--,0.929,0.305,-0.202,0.0,0,0.0,3
167020,225460,--,0.929,0.305,-0.202,0.0,0,0.0,3
167032,225464,--,0.930,0.306,-0.202,0.0,0,0.0,3
167029,225468,--,0.930,0.306,-0.202,0.0,0,0.0,3
167028,225460,--,0.930,0.306,-0.202,0.0,0,0.0,3
167034,225467,--,0.930,0.306,-0.202,0.0,0,0.0,3
167033,225453,--,0.930,0.305,-0.203,0.0,0,0.0,3
167030,225457,--,0.930,0.305,-0.203,0.0,0,0.0,3
167027,225447,--,0.930,0.305,-0.203,0.0,0,0.0,3
167026,225433,--,0.930,0.305,-0.205,0.0,0,0.0,3
167020,225445,--,0.930,0.305,-0.205,0.0,0,0.0,3
167020,225431,--,0.930,0.305,-0.205,0.0,0,0.0,3
167019,225420,--,0.927,0.304,-0.206,0.0,0,0.0,3
167029,225422,--,0.926,0.304,-0.207,0.0,0,0.0,3
167022,225424,--,0.927,0.304,-0.206,0.0,0,0.0,3
167039,225426,--,0.930,0.304,-0.205,0.0,0,0.0,3
167048,225431,--,0.930,0.304,-0.205,0.0,0,0.0,3
167056,225440,--,0.928,0.304,-0.205,0.0,0,0.0,3
167069,225440,--,0.928,0.304,-0.205,0.0,0,0.0,3
167064,225443,--,0.928,0.304,-0.205,0.0,0,0.0,3
167067,225444,--,0.928,0.304,-0.205,0.0,0,0.0,3
167074,225431,--,0.926,0.304,-0.206,0.0,0,0.0,3
167083,225446,--,0.926,0.304,-0.206,0.0,0,0.0,3
167096,225447,--,0.926,0.304,-0.206,0.0,0,0.0,3
167117,225462,--,0.927,0.304,-0.206,0.0,0,0.0,3
167135,225472,--,0.927,0.304,-0.206,0.0,0,0.0,3
167161,225475,--,0.927,0.304,-0.206,0.0,0,0.0,3
167174,225483,--,0.929,0.304,-0.204,0.0,0,0.0,3
167166,225474,--,0.929,0.304,-0.204,0.0,0,0.0,3
167175,225473,--,0.929,0.304,-0.204,0.0,0,0.0,3
167164,225485,--,0.930,0.305,-0.203,0.0,0,0.0,3
167155,225469,--,0.929,0.305,-0.203,0.0,0,0.0,3
167108,225439,--,0.927,0.305,-0.202,0.0,0,0.0,3
167061,225418,--,0.926,0.304,-0.204,0.0,0,0.0,3
167023,225383,--,0.926,0.304,-0.206,0.0,0,0.0,3
166975,225358,--,0.926,0.304,-0.206,0.0,0,0.0,3
166929,225334,--,0.928,0.305,-0.207,0.0,0,0.0,3
166889,225314,--,0.928,0.305,-0.207,0.0,0,0.0,3
166855,225282,--,0.928,0.305,-0.207,0.0,0,0.0,3
166823,225261,--,0.929,0.304,-0.205,0.0,0,0.0,3
166799,225260,--,0.929,0.304,-0.205,0.0,0,0.0,3
166774,225247,--,0.930,0.304,-0.203,0.0,0,0.0,3
166773,225230,--,0.930,0.304,-0.203,0.0,0,0.0,3
166786,225249,--,0.930,0.304,-0.203,0.0,0,0.0,3
166803,225248,--,0.930,0.304,-0.203,0.0,0,0.0,3
166803,225256,--,0.928,0.304,-0.202,0.0,0,0.0,3
166816,225247,--,0.928,0.304,-0.202,0.0,0,0.0,3
166817,225252,--,0.928,0.305,-0.203,0.0,0,0.0,3
166816,225238,--,0.929,0.304,-0.204,0.0,0,0.0,3
166813,225240,--,0.930,0.303,-0.206,0.0,0,0.0,3
166810,225238,--,0.929,0.304,-0.205,0.0,0,0.0,3
166797,225230,--,0.927,0.304,-0.205,0.0,0,0.0,3
166795,225218,--,0.927,0.304,-0.205,0.0,0,0.0,3
166782,225224,--,0.927,0.304,-0.205,0.0,0,0.0,3
166768,225194,--,0.927,0.305,-0.205,0.0,0,0.0,3
166762,225203,--,0.927,0.305,-0.205,0.0,0,0.0,3
166769,225195,--,0.927,0.305,-0.205,0.0,0,0.0,3
166769,225200,--,0.927,0.305,-0.205,0.0,0,0.0,3
166796,225208,--,0.927,0.305,-0.205,0.0,0,0.0,3
166814,225223,--,0.927,0.305,-0.205,0.0,0,0.0,3
166818,225229,--,0.927,0.305,-0.205,0.0,0,0.0,3
166830,225242,--,0.928,0.305,-0.204,0.0,0,0.0,3
166837,225231,--,0.928,0.305,-0.204,0.0,0,0.0,3
166836,225226,--,0.928,0.305,-0.204,0.0,0,0.0,3
166827,225227,--,0.927,0.305,-0.206,0.0,0,0.0,3
166825,225214,--,0.926,0.305,-0.208,0.0,0,0.0,3
166813,225202,--,0.927,0.304,-0.208,0.0,0,0.0,3
166811,225204,--,0.929,0.304,-0.206,0.0,0,0.0,3
166799,225192,--,0.929,0.304,-0.204,0.0,0,0.0,3
